	0
4352	ENSG00000230699
4353	ENSG00000080824
4354	ENSG00000106633
4355	ENSG00000103510
4356	ENSG00000270361
4357	ENSG00000183475
4358	ENSG00000189233
4359	ENSG00000143379
4360	ENSG00000148965
4361	ENSG00000231952
4362	ENSG00000231721
4363	ENSG00000129048
4364	ENSG00000117477
4365	ENSG00000164743
4366	ENSG00000222162
4367	ENSG00000209582
4368	ENSG00000164930
4369	ENSG00000170624
4370	ENSG00000181072
4371	ENSG00000140557
4372	ENSG00000279098
4373	ENSG00000099821
4374	ENSG00000165678
4375	ENSG00000228436
4376	ENSG00000150628
4377	ENSG00000236086
4378	ENSG00000164451
4379	ENSG00000134255
4380	ENSG00000242707
4381	ENSG00000175866
4382	ENSG00000239672
4383	ENSG00000151790
4384	ENSG00000052850
4385	ENSG00000101194
4386	ENSG00000140836
4387	ENSG00000256660
4388	ENSG00000263843
4389	ENSG00000120332
4390	ENSG00000259305
4391	ENSG00000159640
4392	ENSG00000241129
4393	ENSG00000091490
4394	ENSG00000153006
4395	ENSG00000281856
4396	ENSG00000148795
4397	ENSG00000220804
4398	ENSG00000230869
4399	ENSG00000183914
4400	ENSG00000091972
4401	ENSG00000178904
4402	ENSG00000118200
4403	ENSG00000071082
4404	ENSG00000177212
4405	ENSG00000122735
4406	ENSG00000075188
4407	ENSG00000284697
4408	ENSG00000204463
4409	ENSG00000232888
4410	ENSG00000164326
4411	ENSG00000248636
4412	ENSG00000212807
4413	ENSG00000151376
4414	ENSG00000272092
4415	ENSG00000233930
4416	ENSG00000237649
4417	ENSG00000115415
4418	ENSG00000101890
4419	ENSG00000152558
4420	ENSG00000270977
4421	ENSG00000153902
4422	ENSG00000197177
4423	ENSG00000254681
4424	ENSG00000103175
4425	ENSG00000167508
4426	ENSG00000128595
4427	ENSG00000138669
4428	ENSG00000167699
4429	ENSG00000128604
4430	ENSG00000183010
4431	ENSG00000204314
4432	ENSG00000254510
4433	ENSG00000177565
4434	ENSG00000122042
4435	ENSG00000163793
4436	ENSG00000231344
4437	ENSG00000198783
4438	ENSG00000264663
4439	ENSG00000276672
4440	ENSG00000247728
4441	ENSG00000279317
4442	ENSG00000100320
4443	ENSG00000259398
4444	ENSG00000083067
4445	ENSG00000262484
4446	ENSG00000101109
4447	ENSG00000101298
4448	ENSG00000267436
4449	ENSG00000237232
4450	ENSG00000174943
4451	ENSG00000145819
4452	ENSG00000262966
4453	ENSG00000124134
4454	ENSG00000233338
4455	ENSG00000180245
4456	ENSG00000279086
4457	ENSG00000107404
4458	ENSG00000178999
4459	ENSG00000274275
4460	ENSG00000284879
4461	ENSG00000260083
4462	ENSG00000167173
4463	ENSG00000010932
4464	ENSG00000143367
4465	ENSG00000200816
4466	ENSG00000182831
4467	ENSG00000090857
4468	ENSG00000157191
4469	ENSG00000116833
4470	ENSG00000255342
4471	ENSG00000123610
4472	ENSG00000188004
4473	ENSG00000130724
4474	ENSG00000154359
4475	ENSG00000135407
4476	ENSG00000243155
4477	ENSG00000276105
4478	ENSG00000273226
4479	ENSG00000130957
4480	ENSG00000017483
4481	ENSG00000216990
4482	ENSG00000180532
4483	ENSG00000111860
4484	ENSG00000232815
4485	ENSG00000165192
4486	ENSG00000048991
4487	ENSG00000067208
4488	ENSG00000279982
4489	ENSG00000185862
4490	ENSG00000244671
4491	ENSG00000204389
4492	ENSG00000132323
4493	ENSG00000167604
4494	ENSG00000128699
4495	ENSG00000187187
4496	ENSG00000280077
4497	ENSG00000108587
4498	ENSG00000224097
4499	ENSG00000205231
4500	ENSG00000255435
4501	ENSG00000177669
4502	ENSG00000146733
4503	ENSG00000157895
4504	ENSG00000167595
4505	ENSG00000235142
4506	ENSG00000149256
4507	ENSG00000260465
4508	ENSG00000179082
4509	ENSG00000285162
4510	ENSG00000280241
4511	ENSG00000157741
4512	ENSG00000214243
4513	ENSG00000241764
4514	ENSG00000162711
4515	ENSG00000186198
4516	ENSG00000235374
4517	ENSG00000260653
4518	ENSG00000279656
4519	ENSG00000135842
4520	ENSG00000273010
4521	ENSG00000104918
4522	ENSG00000135631
4523	ENSG00000279825
4524	ENSG00000237773
4525	ENSG00000232450
4526	ENSG00000160087
4527	ENSG00000259548
4528	ENSG00000213885
4529	ENSG00000273381
4530	ENSG00000162066
4531	ENSG00000270149
4532	ENSG00000214534
4533	ENSG00000152315
4534	ENSG00000157036
4535	ENSG00000158553
4536	ENSG00000126705
4537	ENSG00000176101
4538	ENSG00000221886
4539	ENSG00000205903
4540	ENSG00000229956
4541	ENSG00000150961
4542	ENSG00000243414
4543	ENSG00000226240
4544	ENSG00000174697
4545	ENSG00000099998
4546	ENSG00000100116
4547	ENSG00000150712
4548	ENSG00000047457
4549	ENSG00000124302
4550	ENSG00000164889
4551	ENSG00000141556
4552	ENSG00000278099
4553	ENSG00000237004
4554	ENSG00000154589
4555	ENSG00000103343
4556	ENSG00000270532
4557	ENSG00000241468
4558	ENSG00000198624
4559	ENSG00000107249
4560	ENSG00000172992
4561	ENSG00000163634
4562	ENSG00000133030
4563	ENSG00000188649
4564	ENSG00000251405
4565	ENSG00000186105
4566	ENSG00000235078
4567	ENSG00000254726
4568	ENSG00000275580
4569	ENSG00000154263
4570	ENSG00000278900
4571	ENSG00000223518
4572	ENSG00000131437
4573	ENSG00000181852
4574	ENSG00000203875
4575	ENSG00000120800
4576	ENSG00000248791
4577	ENSG00000257108
4578	ENSG00000111729
4579	ENSG00000175354
4580	ENSG00000259644
4581	ENSG00000184502
4582	ENSG00000115850
4583	ENSG00000198153
4584	ENSG00000166260
4585	ENSG00000261390
4586	ENSG00000109272
4587	ENSG00000122692
4588	ENSG00000156113
4589	ENSG00000284730
4590	ENSG00000169976
4591	ENSG00000136986
4592	ENSG00000148841
4593	ENSG00000054118
4594	ENSG00000260228
4595	ENSG00000204655
4596	ENSG00000285688
4597	ENSG00000161544
4598	ENSG00000272831
4599	ENSG00000277561
4600	ENSG00000068120
4601	ENSG00000253775
4602	ENSG00000104081
4603	ENSG00000273989
4604	ENSG00000067445
4605	ENSG00000037241
4606	ENSG00000268069
4607	ENSG00000019582
4608	ENSG00000144579
4609	ENSG00000218891
4610	ENSG00000277883
4611	ENSG00000143631
4612	ENSG00000255867
4613	ENSG00000235363
4614	ENSG00000119673
4615	ENSG00000260644
4616	ENSG00000173542
4617	ENSG00000064607
4618	ENSG00000090372
4619	ENSG00000143842
4620	ENSG00000187037
4621	ENSG00000179304
4622	ENSG00000162975
4623	ENSG00000152475
4624	ENSG00000102271
4625	ENSG00000129691
4626	ENSG00000255585
4627	ENSG00000270629
4628	ENSG00000138744
4629	ENSG00000168140
4630	ENSG00000162706
4631	ENSG00000137221
4632	ENSG00000184619
4633	ENSG00000267160
4634	ENSG00000111432
4635	ENSG00000144115
4636	ENSG00000121741
4637	ENSG00000237917
4638	ENSG00000279641
4639	ENSG00000282651
4640	ENSG00000226520
4641	ENSG00000273007
4642	ENSG00000077044
4643	ENSG00000184588
4644	ENSG00000114480
4645	ENSG00000182463
4646	ENSG00000255163
4647	ENSG00000250240
4648	ENSG00000241395
4649	ENSG00000113742
4650	ENSG00000281708
4651	ENSG00000244327
4652	ENSG00000225479
4653	ENSG00000196504
4654	ENSG00000285602
4655	ENSG00000107625
4656	ENSG00000157021
4657	ENSG00000116983
4658	ENSG00000224650
4659	ENSG00000033050
4660	ENSG00000258001
4661	ENSG00000185347
4662	ENSG00000100290
4663	ENSG00000206149
4664	ENSG00000243403
4665	ENSG00000267586
4666	ENSG00000174680
4667	ENSG00000100101
4668	ENSG00000179008
4669	ENSG00000147437
4670	ENSG00000112110
4671	ENSG00000265818
4672	ENSG00000254731
4673	ENSG00000275597
4674	ENSG00000225393
4675	ENSG00000250848
4676	ENSG00000106077
4677	ENSG00000011332
4678	ENSG00000186283
4679	ENSG00000138448
4680	ENSG00000198633
4681	ENSG00000179399
4682	ENSG00000152779
4683	ENSG00000133027
4684	ENSG00000163623
4685	ENSG00000172985
4686	ENSG00000182389
4687	ENSG00000232938
4688	ENSG00000263366
4689	ENSG00000259820
4690	ENSG00000164296
4691	ENSG00000120664
4692	ENSG00000184515
4693	ENSG00000130598
4694	ENSG00000134970
4695	ENSG00000258998
4696	ENSG00000154274
4697	ENSG00000077348
4698	ENSG00000278917
4699	ENSG00000242251
4700	ENSG00000164107
4701	ENSG00000251365
4702	ENSG00000186665
4703	ENSG00000204642
4704	ENSG00000112667
4705	ENSG00000139287
4706	ENSG00000284954
4707	ENSG00000139116
4708	ENSG00000197421
4709	ENSG00000074211
4710	ENSG00000163154
4711	ENSG00000159461
4712	ENSG00000109265
4713	ENSG00000172081
4714	ENSG00000189091
4715	ENSG00000102879
4716	ENSG00000281404
4717	ENSG00000103423
4718	ENSG00000235489
4719	ENSG00000284727
4720	ENSG00000068137
4721	ENSG00000145934
4722	ENSG00000236136
4723	ENSG00000124019
4724	ENSG00000140464
4725	ENSG00000233184
4726	ENSG00000248360
4727	ENSG00000140986
4728	ENSG00000170486
4729	ENSG00000272655
4730	ENSG00000155959
4731	ENSG00000227372
4732	ENSG00000266504
4733	ENSG00000239665
4734	ENSG00000206073
4735	ENSG00000175602
4736	ENSG00000104131
4737	ENSG00000130348
4738	ENSG00000283235
4739	ENSG00000272463
4740	ENSG00000259083
4741	ENSG00000134242
4742	ENSG00000240086
4743	ENSG00000197586
4744	ENSG00000178913
4745	ENSG00000118217
4746	ENSG00000261220
4747	ENSG00000231424
4748	ENSG00000189136
4749	ENSG00000133884
4750	ENSG00000060140
4751	ENSG00000186453
4752	ENSG00000183770
4753	ENSG00000138109
4754	ENSG00000260398
4755	ENSG00000106536
4756	ENSG00000215630
4757	ENSG00000211949
4758	ENSG00000163362
4759	ENSG00000175175
4760	ENSG00000067113
4761	ENSG00000233927
4762	ENSG00000253223
4763	ENSG00000110721
4764	ENSG00000104835
4765	ENSG00000164331
4766	ENSG00000049541
4767	ENSG00000279908
4768	ENSG00000079841
4769	ENSG00000165118
4770	ENSG00000013503
4771	ENSG00000011295
4772	ENSG00000176928
4773	ENSG00000254507
4774	ENSG00000147872
4775	ENSG00000071991
4776	ENSG00000270482
4777	ENSG00000198794
4778	ENSG00000147601
4779	ENSG00000274588
4780	ENSG00000166736
4781	ENSG00000117394
4782	ENSG00000183396
4783	ENSG00000178386
4784	ENSG00000257921
4785	ENSG00000120029
4786	ENSG00000267421
4787	ENSG00000239569
4788	ENSG00000257752
4789	ENSG00000279091
4790	ENSG00000227248
4791	ENSG00000278129
4792	ENSG00000224984
4793	ENSG00000128268
4794	ENSG00000204778
4795	ENSG00000244280
4796	ENSG00000231728
4797	ENSG00000255355
4798	ENSG00000116824
4799	ENSG00000123607
4800	ENSG00000126524
4801	ENSG00000188013
4802	ENSG00000176320
4803	ENSG00000015475
4804	ENSG00000108176
4805	ENSG00000271141
4806	ENSG00000137760
4807	ENSG00000084754
4808	ENSG00000180525
4809	ENSG00000111877
4810	ENSG00000121577
4811	ENSG00000165185
4812	ENSG00000262075
4813	ENSG00000232671
4814	ENSG00000185875
4815	ENSG00000236908
4816	ENSG00000175279
4817	ENSG00000279995
4818	ENSG00000121895
4819	ENSG00000130733
4820	ENSG00000141391
4821	ENSG00000229273
4822	ENSG00000213935
4823	ENSG00000130940
4824	ENSG00000108590
4825	ENSG00000224080
4826	ENSG00000255422
4827	ENSG00000198498
4828	ENSG00000065618
4829	ENSG00000122359
4830	ENSG00000116120
4831	ENSG00000188917
4832	ENSG00000225138
4833	ENSG00000132334
4834	ENSG00000167613
4835	ENSG00000274515
4836	ENSG00000250490
4837	ENSG00000163719
4838	ENSG00000175061
4839	ENSG00000259571
4840	ENSG00000227954
4841	ENSG00000242173
4842	ENSG00000115687
4843	ENSG00000104921
4844	ENSG00000228242
4845	ENSG00000220392
4846	ENSG00000186230
4847	ENSG00000204217
4848	ENSG00000254413
4849	ENSG00000108788
4850	ENSG00000112232
4851	ENSG00000172936
4852	ENSG00000198680
4853	ENSG00000250519
4854	ENSG00000169347
4855	ENSG00000224109
4856	ENSG00000117280
4857	ENSG00000136026
4858	ENSG00000177984
4859	ENSG00000157778
4860	ENSG00000280278
4861	ENSG00000163501
4862	ENSG00000270607
4863	ENSG00000166851
4864	ENSG00000162728
4865	ENSG00000204186
4866	ENSG00000106355
4867	ENSG00000279289
4868	ENSG00000151693
4869	ENSG00000277654
4870	ENSG00000046647
4871	ENSG00000283321
4872	ENSG00000151502
4873	ENSG00000101306
4874	ENSG00000226279
4875	ENSG00000279118
4876	ENSG00000161671
4877	ENSG00000261334
4878	ENSG00000264017
4879	ENSG00000050327
4880	ENSG00000153294
4881	ENSG00000103490
4882	ENSG00000201643
4883	ENSG00000204560
4884	ENSG00000177311
4885	ENSG00000270170
4886	ENSG00000204882
4887	ENSG00000258454
4888	ENSG00000279881
4889	ENSG00000238123
4890	ENSG00000165091
4891	ENSG00000049759
4892	ENSG00000246375
4893	ENSG00000111481
4894	ENSG00000243056
4895	ENSG00000165300
4896	ENSG00000273325
4897	ENSG00000249863
4898	ENSG00000164129
4899	ENSG00000185483
4900	ENSG00000100554
4901	ENSG00000105677
4902	ENSG00000133398
4903	ENSG00000234268
4904	ENSG00000147419
4905	ENSG00000123064
4906	ENSG00000173660
4907	ENSG00000188803
4908	ENSG00000142949
4909	ENSG00000260566
4910	ENSG00000137103
4911	ENSG00000214176
4912	ENSG00000196151
4913	ENSG00000040731
4914	ENSG00000285257
4915	ENSG00000174840
4916	ENSG00000180346
4917	ENSG00000185065
4918	ENSG00000121314
4919	ENSG00000165995
4920	ENSG00000272808
4921	ENSG00000131379
4922	ENSG00000029559
4923	ENSG00000276771
4924	ENSG00000171681
4925	ENSG00000262587
4926	ENSG00000130150
4927	ENSG00000228639
4928	ENSG00000277558
4929	ENSG00000113460
4930	ENSG00000179922
4931	ENSG00000138080
4932	ENSG00000146147
4933	ENSG00000230415
4934	ENSG00000260211
4935	ENSG00000188107
4936	ENSG00000186838
4937	ENSG00000274376
4938	ENSG00000137807
4939	ENSG00000214872
4940	ENSG00000157303
4941	ENSG00000280870
4942	ENSG00000244005
4943	ENSG00000187980
4944	ENSG00000127588
4945	ENSG00000138311
4946	ENSG00000158815
4947	ENSG00000284709
4948	ENSG00000000419
4949	ENSG00000001630
4950	ENSG00000196781
4951	ENSG00000106689
4952	ENSG00000260027
4953	ENSG00000230623
4954	ENSG00000211714
4955	ENSG00000176393
4956	ENSG00000132912
4957	ENSG00000211967
4958	ENSG00000107731
4959	ENSG00000124201
4960	ENSG00000174405
4961	ENSG00000089685
4962	ENSG00000262420
4963	ENSG00000268266
4964	ENSG00000243686
4965	ENSG00000135045
4966	ENSG00000237296
4967	ENSG00000243517
4968	ENSG00000279022
4969	ENSG00000165832
4970	ENSG00000276547
4971	ENSG00000087258
4972	ENSG00000260750
4973	ENSG00000084090
4974	ENSG00000090266
4975	ENSG00000250423
4976	ENSG00000187123
4977	ENSG00000173456
4978	ENSG00000260923
4979	ENSG00000112308
4980	ENSG00000138823
4981	ENSG00000255491
4982	ENSG00000108523
4983	ENSG00000132016
4984	ENSG00000196367
4985	ENSG00000138650
4986	ENSG00000267074
4987	ENSG00000232553
4988	ENSG00000258811
4989	ENSG00000171051
4990	ENSG00000223486
4991	ENSG00000237803
4992	ENSG00000257307
4993	ENSG00000236459
4994	ENSG00000242049
4995	ENSG00000273113
4996	ENSG00000229151
4997	ENSG00000017427
4998	ENSG00000180596
4999	ENSG00000282936
5000	ENSG00000238084
5001	ENSG00000100911
5002	ENSG00000243260
5003	ENSG00000077150
5004	ENSG00000156381
5005	ENSG00000179818
5006	ENSG00000211789
5007	ENSG00000148942
5008	ENSG00000116679
5009	ENSG00000117450
5010	ENSG00000005436
5011	ENSG00000112773
5012	ENSG00000163040
5013	ENSG00000280739
5014	ENSG00000197535
5015	ENSG00000284633
5016	ENSG00000265399
5017	ENSG00000141759
5018	ENSG00000175520
5019	ENSG00000259030
5020	ENSG00000228492
5021	ENSG00000253676
5022	ENSG00000269343
5023	ENSG00000026297
5024	ENSG00000228970
5025	ENSG00000174498
5026	ENSG00000273568
5027	ENSG00000100319
5028	ENSG00000134160
5029	ENSG00000164764
5030	ENSG00000028839
5031	ENSG00000272741
5032	ENSG00000277462
5033	ENSG00000104213
5034	ENSG00000278107
5035	ENSG00000205208
5036	ENSG00000241889
5037	ENSG00000127054
5038	ENSG00000143429
5039	ENSG00000201302
5040	ENSG00000204021
5041	ENSG00000159202
5042	ENSG00000198954
5043	ENSG00000085224
5044	ENSG00000163737
5045	ENSG00000120903
5046	ENSG00000263272
5047	ENSG00000233476
5048	ENSG00000111859
5049	ENSG00000104886
5050	ENSG00000203705
5051	ENSG00000181722
5052	ENSG00000233994
5053	ENSG00000114698
5054	ENSG00000134864
5055	ENSG00000248503
5056	ENSG00000285972
5057	ENSG00000168734
5058	ENSG00000119396
5059	ENSG00000211970
5060	ENSG00000261188
5061	ENSG00000280422
5062	ENSG00000230847
5063	ENSG00000034677
5064	ENSG00000261219
5065	ENSG00000102794
5066	ENSG00000250343
5067	ENSG00000196796
5068	ENSG00000135052
5069	ENSG00000170689
5070	ENSG00000213304
5071	ENSG00000279035
5072	ENSG00000105321
5073	ENSG00000276550
5074	ENSG00000207263
5075	ENSG00000100393
5076	ENSG00000258102
5077	ENSG00000269058
5078	ENSG00000124216
5079	ENSG00000089692
5080	ENSG00000228789
5081	ENSG00000072682
5082	ENSG00000232233
5083	ENSG00000104299
5084	ENSG00000138834
5085	ENSG00000280355
5086	ENSG00000270959
5087	ENSG00000274620
5088	ENSG00000271503
5089	ENSG00000106278
5090	ENSG00000167526
5091	ENSG00000214357
5092	ENSG00000275409
5093	ENSG00000162594
5094	ENSG00000260747
5095	ENSG00000152894
5096	ENSG00000146411
5097	ENSG00000255717
5098	ENSG00000187134
5099	ENSG00000135956
5100	ENSG00000226423
5101	ENSG00000229146
5102	ENSG00000279742
5103	ENSG00000164308
5104	ENSG00000155252
5105	ENSG00000180581
5106	ENSG00000100906
5107	ENSG00000165121
5108	ENSG00000077147
5109	ENSG00000099219
5110	ENSG00000237667
5111	ENSG00000160193
5112	ENSG00000256139
5113	ENSG00000273295
5114	ENSG00000174365
5115	ENSG00000114861
5116	ENSG00000164099
5117	ENSG00000042286
5118	ENSG00000106603
5119	ENSG00000169862
5120	ENSG00000284624
5121	ENSG00000122786
5122	ENSG00000168438
5123	ENSG00000000971
5124	ENSG00000186766
5125	ENSG00000122417
5126	ENSG00000231711
5127	ENSG00000261115
5128	ENSG00000127947
5129	ENSG00000234432
5130	ENSG00000005421
5131	ENSG00000279339
5132	ENSG00000233087
5133	ENSG00000155629
5134	ENSG00000160679
5135	ENSG00000213399
5136	ENSG00000257918
5137	ENSG00000184361
5138	ENSG00000228485
5139	ENSG00000253661
5140	ENSG00000256542
5141	ENSG00000116288
5142	ENSG00000270426
5143	ENSG00000225101
5144	ENSG00000103257
5145	ENSG00000198730
5146	ENSG00000275976
5147	ENSG00000133124
5148	ENSG00000118655
5149	ENSG00000231066
5150	ENSG00000234345
5151	ENSG00000275494
5152	ENSG00000065621
5153	ENSG00000159184
5154	ENSG00000142864
5155	ENSG00000201315
5156	ENSG00000059588
5157	ENSG00000228063
5158	ENSG00000184787
5159	ENSG00000272021
5160	ENSG00000105929
5161	ENSG00000134873
5162	ENSG00000099284
5163	ENSG00000100479
5164	ENSG00000242352
5165	ENSG00000233461
5166	ENSG00000273199
5167	ENSG00000256235
5168	ENSG00000115944
5169	ENSG00000232648
5170	ENSG00000185798
5171	ENSG00000155368
5172	ENSG00000216819
5173	ENSG00000259884
5174	ENSG00000104936
5175	ENSG00000206596
5176	ENSG00000223849
5177	ENSG00000272217
5178	ENSG00000131966
5179	ENSG00000213549
5180	ENSG00000227730
5181	ENSG00000253320
5182	ENSG00000110851
5183	ENSG00000272186
5184	ENSG00000131484
5185	ENSG00000226688
5186	ENSG00000240563
5187	ENSG00000197063
5188	ENSG00000177993
5189	ENSG00000241939
5190	ENSG00000109854
5191	ENSG00000163516
5192	ENSG00000270863
5193	ENSG00000159023
5194	ENSG00000070759
5195	ENSG00000103061
5196	ENSG00000011007
5197	ENSG00000137218
5198	ENSG00000172752
5199	ENSG00000128710
5200	ENSG00000055917
5201	ENSG00000176658
5202	ENSG00000163687
5203	ENSG00000133083
5204	ENSG00000145990
5205	ENSG00000093183
5206	ENSG00000232098
5207	ENSG00000101311
5208	ENSG00000154845
5209	ENSG00000273749
5210	ENSG00000100138
5211	ENSG00000258038
5212	ENSG00000263724
5213	ENSG00000175701
5214	ENSG00000253457
5215	ENSG00000181274
5216	ENSG00000281731
5217	ENSG00000136935
5218	ENSG00000211639
5219	ENSG00000197714
5220	ENSG00000169427
5221	ENSG00000108379
5222	ENSG00000122852
5223	ENSG00000231527
5224	ENSG00000251050
5225	ENSG00000153283
5226	ENSG00000254373
5227	ENSG00000204577
5228	ENSG00000177306
5229	ENSG00000242268
5230	ENSG00000269688
5231	ENSG00000150347
5232	ENSG00000066135
5233	ENSG00000131788
5234	ENSG00000111707
5235	ENSG00000237451
5236	ENSG00000183199
5237	ENSG00000162433
5238	ENSG00000198879
5239	ENSG00000168275
5240	ENSG00000102144
5241	ENSG00000200397
5242	ENSG00000280163
5243	ENSG00000108702
5244	ENSG00000158106
5245	ENSG00000182021
5246	ENSG00000261758
5247	ENSG00000255521
5248	ENSG00000205325
5249	ENSG00000250602
5250	ENSG00000224183
5251	ENSG00000235056
5252	ENSG00000137285
5253	ENSG00000254708
5254	ENSG00000183208
5255	ENSG00000260571
5256	ENSG00000113300
5257	ENSG00000164649
5258	ENSG00000279203
5259	ENSG00000100234
5260	ENSG00000273445
5261	ENSG00000130147
5262	ENSG00000114353
5263	ENSG00000161888
5264	ENSG00000279192
5265	ENSG00000039523
5266	ENSG00000258334
5267	ENSG00000224565
5268	ENSG00000234699
5269	ENSG00000280614
5270	ENSG00000168502
5271	ENSG00000187997
5272	ENSG00000162344
5273	ENSG00000260197
5274	ENSG00000230793
5275	ENSG00000179935
5276	ENSG00000189339
5277	ENSG00000116754
5278	ENSG00000244383
5279	ENSG00000235721
5280	ENSG00000201558
5281	ENSG00000119231
5282	ENSG00000123977
5283	ENSG00000187475
5284	ENSG00000140279
5285	ENSG00000089280
5286	ENSG00000175229
5287	ENSG00000185825
5288	ENSG00000219150
5289	ENSG00000101639
5290	ENSG00000165244
5291	ENSG00000237693
5292	ENSG00000078747
5293	ENSG00000279427
5294	ENSG00000213965
5295	ENSG00000100410
5296	ENSG00000226746
5297	ENSG00000273261
5298	ENSG00000022976
5299	ENSG00000162882
5300	ENSG00000176407
5301	ENSG00000265972
5302	ENSG00000152582
5303	ENSG00000285082
5304	ENSG00000143457
5305	ENSG00000241684
5306	ENSG00000235105
5307	ENSG00000251578
5308	ENSG00000084073
5309	ENSG00000011258
5310	ENSG00000075856
5311	ENSG00000158055
5312	ENSG00000108651
5313	ENSG00000198759
5314	ENSG00000163749
5315	ENSG00000227189
5316	ENSG00000114200
5317	ENSG00000253608
5318	ENSG00000273687
5319	ENSG00000257702
5320	ENSG00000226031
5321	ENSG00000227218
5322	ENSG00000165533
5323	ENSG00000276846
5324	ENSG00000235672
5325	ENSG00000230551
5326	ENSG00000143320
5327	ENSG00000116874
5328	ENSG00000136688
